site,file_name,buf_crop_1992,buf_crop_2005,buf_past_1993,buf_past_2009,buf_HFP_1993,buf_HFP_2009,temp
457,df_France_Irzetal_part1.xlsx,7,2.8,0,0.6,24,22,11.35
1803,df_France_Irzetal_part1.xlsx,7,4.2,0,0.4,22.4,21,11.35
2458,df_France_Irzetal_part1.xlsx,7,0,0,1,13.27318939,8.439855893,11.45
1167,df_France_Irzetal_part1.xlsx,5.833333333,0,0.166666667,1,11.58071518,9.080715179,11.35
818,df_France_Irzetal_part1.xlsx,7,3.5,0,0.5,17.75,15.25,11.55
2344,df_France_Irzetal_part1.xlsx,7,3.5,0,0,13.09598207,10.59598184,11.45
1156,df_France_Irzetal_part1.xlsx,7,2.8,0,0,12.9821825,9.782182312,11.45
2435,df_France_Irzetal_part1.xlsx,0,0,1,1,7.704400937,10.03773435,11.35
2050,df_France_Irzetal_part1.xlsx,0,0,1,1,8.033845186,10.03384495,11.35
1959,df_France_Irzetal_part1.xlsx,0,0,0,0,32.4,33,11.35
1182,df_France_Irzetal_part1.xlsx,7,5.25,0,0.25,22.5,23.25,11.55
1925,df_France_Irzetal_part1.xlsx,7,2.8,0,0.6,24,22,11.35
436,df_France_Irzetal_part1.xlsx,5.833333333,0,0.166666667,1,11.58071518,9.080715179,11.35
2192,df_France_Irzetal_part1.xlsx,7,2.8,0,0,12.9821825,9.782182312,11.45
835,df_France_Irzetal_part1.xlsx,0,0,1,1,8.033845186,10.03384495,11.35
2327,df_France_Irzetal_part1.xlsx,7,1.166666667,0,0,13.29650958,9.296509584,11.65
130,df_France_Irzetal_part1.xlsx,7,1.166666667,0,0,15.97818359,11.97818351,11.15
2076,df_France_Irzetal_part1.xlsx,7,4.2,0,0,12.28329659,10.68329659,11.65
1174,df_France_Irzetal_part1.xlsx,7,5.25,0,0,16.25163102,17.00163102,11.55
848,df_France_Irzetal_part1.xlsx,7,2.8,0,0,12.26286945,9.66286974,11.65
4650,df_France_Irzetal_part1.xlsx,7,0,0,0,25.25430155,18.00430131,11.55
3908,df_France_Irzetal_part1.xlsx,7,0,0,0,16.2509284,9.250928879,11.55
4468,df_France_Irzetal_part1.xlsx,7,0,0,0,13.65103703,6.451037025,11.45
3394,df_France_Irzetal_part1.xlsx,7,0,0,0,16.26722193,9.767222047,11.45
3316,df_France_Irzetal_part1.xlsx,0,0,0,0,34.15738678,33.40738678,11.25
3551,df_France_Irzetal_part1.xlsx,7,0,0,0,16.27259407,10.67259407,11.45
4380,df_France_Irzetal_part1.xlsx,0,0,0,0,42.8,41.8,11.25
3567,df_France_Irzetal_part1.xlsx,7,0,0,0,17.44953966,13.61620633,11.05
3258,df_France_Irzetal_part1.xlsx,7,0,0,0,19,12,10.95
4165,df_France_Irzetal_part1.xlsx,7,0,0,0,19.95926094,13.29259459,11.65
3571,df_France_Irzetal_part1.xlsx,7,1.4,0,0,18.2,13.4,10.95
4795,df_France_Irzetal_part1.xlsx,7,0,0,0,22.93614451,20.10281118,10.95
4772,df_France_Irzetal_part1.xlsx,7,0,0,0,20.79746399,22.19746399,11.05
4764,df_France_Irzetal_part1.xlsx,7,0,0,0,13.04123545,7.041235328,11.45
4851,df_France_Irzetal_part1.xlsx,7,0,0,0,12.50860763,6.258607626,11.55
4800,df_France_Irzetal_part1.xlsx,7,1.75,0,0,12.25650668,7.756506801,11.45
4809,df_France_Irzetal_part1.xlsx,7,0,0,0,12.26249084,5.262490845,11.35
4854,df_France_Irzetal_part1.xlsx,7,0,0,0,13.28901076,6.539011002,11.15
4829,df_France_Irzetal_part1.xlsx,7,1.75,0,0,16.56477976,11.06477976,11.15
4880,df_France_Irzetal_part1.xlsx,7,1.4,0,0,22.4,16.6,11.15
4890,df_France_Irzetal_part1.xlsx,7,0,0,0,20.65738678,13.40738702,11.15
4740,df_France_Irzetal_part1.xlsx,7,0,0,0,12.61901093,5.369010687,10.75
4746,df_France_Irzetal_part1.xlsx,7,0,0,0,12.62574935,5.37574935,10.65
4870,df_France_Irzetal_part1.xlsx,3.5,0,0,0,10.60961405,9.276280721,11.55
4783,df_France_Irzetal_part1.xlsx,3.5,0,0,0,10.10203091,6.935364246,11.45
4790,df_France_Irzetal_part1.xlsx,0,0,0,0,32.77154636,33.27154636,11.25
4817,df_France_Irzetal_part1.xlsx,0,0,0,0,36.259021,36.059021,11.35
4838,df_France_Irzetal_part1.xlsx,7,2.8,0,0,12.26286736,9.862867451,11.65
4814,df_France_Irzetal_part1.xlsx,7,7,0,0,18.25450249,19.05450249,11.45
4813,df_France_Irzetal_part1.xlsx,7,5.25,0,0,16.25163102,17.00163102,11.55
4912,df_France_Irzetal_part1.xlsx,7,4.666666667,0,0,15.42700561,14.7603391,11.35
4973,df_France_Irzetal_part1.xlsx,7,0,0,0,25.25430155,18.00430131,11.55
5085,df_France_Irzetal_part1.xlsx,7,0,0,0,16.2509284,9.250928879,11.55
5054,df_France_Irzetal_part1.xlsx,7,0,0,0,13.75587225,7.755872369,11.45
4943,df_France_Irzetal_part1.xlsx,7,0,0,0,16.26722193,9.767222047,11.45
5067,df_France_Irzetal_part1.xlsx,0,0,0,0,34.15738678,33.40738678,11.25
5109,df_France_Irzetal_part1.xlsx,0,0,0,0,45,44.75,11.25
5118,df_France_Irzetal_part1.xlsx,0,0,0,0,42.8,41.8,11.25
7031,df_France_Irzetal_part1.xlsx,7,1.4,0,0,18.2,13.4,10.95
7943,df_France_Irzetal_part1.xlsx,7,0,0,0,20.79746399,22.19746399,11.05
6970,df_France_Irzetal_part1.xlsx,7,0,0,0,16,10,10.95
9316,df_France_Irzetal_part1.xlsx,7,0,0,0,12.25524044,6.45524044,11.55
8290,df_France_Irzetal_part1.xlsx,7,1.75,0,0,16.22216105,13.47216105,11.15
9803,df_France_Irzetal_part1.xlsx,7,0,0,0,12.32269263,5.822692394,10.85
8836,df_France_Irzetal_part1.xlsx,7,0,0,0,20.65738678,13.40738702,11.15
10441,df_France_Irzetal_part1.xlsx,7,0,0,0,12.62574935,5.37574935,10.65
8342,df_France_Irzetal_part1.xlsx,0,0,0,0,32.77154636,33.27154636,11.25
9392,df_France_Irzetal_part1.xlsx,7,1.75,0,0,12.25650668,7.756506801,11.45
9317,df_France_Irzetal_part1.xlsx,7,0,0,0,13.28901076,6.539011002,11.15
10369,df_France_Irzetal_part1.xlsx,7,1.75,0,0,16.56477976,11.06477976,11.15
10985,df_France_Irzetal_part1.xlsx,7,0,0,0,12.32269263,5.822692394,10.85
11074,df_France_Irzetal_part1.xlsx,7,0,0,0,12.62574935,5.37574935,10.65
8525,df_France_Irzetal_part1.xlsx,7,0,0,0,25.25430155,18.00430131,11.55
8563,df_France_Irzetal_part1.xlsx,7,0,0,0,16.27259407,10.67259407,11.45
10438,df_France_Irzetal_part1.xlsx,7,0,0,0,22.93614451,20.10281118,10.95
8934,df_France_Irzetal_part1.xlsx,7,0,0,0,20.79746399,22.19746399,11.05
9029,df_France_Irzetal_part1.xlsx,3.5,0,0,0,10.10203091,6.935364246,11.45
9032,df_France_Irzetal_part1.xlsx,7,0,0,0,12.25524044,6.45524044,11.55
8341,df_France_Irzetal_part1.xlsx,7,1.166666667,0,0,15.97818359,11.97818351,11.15
10265,df_France_Irzetal_part1.xlsx,0,0,0,0,39.82196617,40.32196617,12.05
11150,df_France_Irzetal_part1.xlsx,0,0,0,0,37.09950829,37.59950829,11.95
11353,df_France_Irzetal_part1.xlsx,7,2.333333333,0,0,26.54527775,23.71194442,11.75
11205,df_France_Irzetal_part1.xlsx,7,0,0,0,15.13038254,10.63038254,11.75
11153,df_France_Irzetal_part1.xlsx,7,0,0,0,15.91177177,9.661771774,11.75
11294,df_France_Irzetal_part1.xlsx,0,0,0,0,31.33586756,31.83586756,12.05
11133,df_France_Irzetal_part1.xlsx,7,0,0,0,15.26699162,6.266991377,11.35
11309,df_France_Irzetal_part1.xlsx,7,0,0,0,23.05770874,18.65770855,11.85
11137,df_France_Irzetal_part1.xlsx,7,2.8,0,0,25.87162476,19.87162495,11.75
11206,df_France_Irzetal_part1.xlsx,0,0,0,0,39.82196617,40.32196617,12.05
11149,df_France_Irzetal_part1.xlsx,7,0,0,0,15.13038254,10.63038254,11.75
11184,df_France_Irzetal_part1.xlsx,7,0,0,0,15.91177177,9.661771774,11.75
11147,df_France_Irzetal_part1.xlsx,1.166666667,0,0,0,29.05100409,30.21767076,11.75
11158,df_France_Irzetal_part1.xlsx,7,1.75,0,0,20.50024509,17.25024533,11.65
11265,df_France_Irzetal_part1.xlsx,7,0,0,0,15.26699162,6.266991377,11.35
11152,df_France_Irzetal_part1.xlsx,7,0,0,0,15.91177177,9.661771774,11.75
11303,df_France_Irzetal_part1.xlsx,1.166666667,0,0,0,29.05100409,30.21767076,11.75
11273,df_France_Irzetal_part1.xlsx,7,1.75,0,0,20.50024509,17.25024533,11.65
11181,df_France_Irzetal_part1.xlsx,7,0,0,0,15.26699162,6.266991377,11.35
11276,df_France_Irzetal_part1.xlsx,7,0,0,0,27.84920692,23.01587359,11.95
11169,df_France_Irzetal_part1.xlsx,7,1.75,0,0,26.290833,24.290833,11.95
12083,df_France_Irzetal_part1.xlsx,7,2.8,0,0,25.87162476,19.87162495,11.75
11421,df_France_Irzetal_part1.xlsx,7,0,0,0,13.63743401,6.387434006,11.15
11686,df_France_Irzetal_part1.xlsx,3.5,0,0,0,8.602001667,4.102001786,10.95
11962,df_France_Irzetal_part1.xlsx,7,1.75,0,0,11.53763247,6.287632346,10.95
11507,df_France_Irzetal_part1.xlsx,7,0,0,0,13.70632362,7.106323624,11.55
13145,df_France_Irzetal_part1.xlsx,7,5.25,0,0,19.00547504,20.50547504,11.55
14563,df_France_Irzetal_part1.xlsx,7,0,0,0,18.4,10.8,11.15
11790,df_France_Irzetal_part1.xlsx,7,0,0,0,12.09598207,5.095982075,11.05
12312,df_France_Irzetal_part1.xlsx,7,0,0,0,11.64385815,4.043857956,10.95
13628,df_France_Irzetal_part1.xlsx,7,0,0,0,11.59560318,4.195603132,10.95
12252,df_France_Irzetal_part1.xlsx,7,0,0,0,12.61368632,5.113686442,10.95
13538,df_France_Irzetal_part1.xlsx,7,1.75,0,0,11.53763247,6.287632346,10.95
11687,df_France_Irzetal_part1.xlsx,7,0,0,0,13.70632362,7.106323624,11.55
13650,df_France_Irzetal_part1.xlsx,7,1.4,0,0,14.57772884,8.777728844,11.25
13860,df_France_Irzetal_part1.xlsx,7,0,0,0,12.09598207,5.095982075,11.05
14765,df_France_Irzetal_part1.xlsx,7,0,0,0,12.61368632,5.113686442,10.95
14640,df_France_Irzetal_part1.xlsx,7,0,0,0,11.3776927,4.377692461,11.05
14574,df_France_Irzetal_part1.xlsx,7,0,0,0,13.70632362,7.106323624,11.55
13807,df_France_Irzetal_part1.xlsx,7,3.5,0,0,13.37751746,9.877517581,11.45
13654,df_France_Irzetal_part1.xlsx,7,0,0,0,17.02305794,11.22305832,12.05
11959,df_France_Irzetal_part1.xlsx,7,0,0,0,15.5280899,9.128089905,11.75
14575,df_France_Irzetal_part1.xlsx,7,0,0,0,16.50227242,9.702272224,11.45
12253,df_France_Irzetal_part1.xlsx,7,1.166666667,0,0,16.1569287,13.15692822,11.85
14564,df_France_Irzetal_part1.xlsx,7,0,0,0,25.58965015,18.58965015,11.65
11963,df_France_Irzetal_part1.xlsx,7,0,0,0,17.02305794,11.22305832,12.05
13146,df_France_Irzetal_part1.xlsx,7,0,0,0,15.5280899,9.128089905,11.75
13058,df_France_Irzetal_part1.xlsx,7,0,0,0,25.58965015,18.58965015,11.65
11420,df_France_Irzetal_part1.xlsx,7,3.5,0,0,18.43830538,16.68830538,12.05
12009,df_France_Irzetal_part1.xlsx,4.2,0,0,0,30.47187386,23.67187347,11.55
11840,df_France_Irzetal_part1.xlsx,7,1.166666667,0,0,16.1569287,13.15692822,11.85
13231,df_France_Irzetal_part1.xlsx,7,0,0,0,25.58965015,18.58965015,11.65
14767,df_France_Irzetal_part1.xlsx,7,0,0,0,14.03764677,7.53764677,11.55
14988,df_France_Irzetal_part1.xlsx,7,0,0,0,15.01176786,9.511767864,11.65
11447,df_France_Irzetal_part1.xlsx,7,1.4,0,0,19.27470016,15.07470016,11.25
12768,df_France_Irzetal_part1.xlsx,7,0,0,0,23.74613075,18.94613075,11.25
14577,df_France_Irzetal_part1.xlsx,7,1.4,0,0,19.27470016,15.07470016,11.25
14753,df_France_Irzetal_part1.xlsx,7,0,0,0,23.74613075,18.94613075,11.25
11446,df_France_Irzetal_part1.xlsx,7,0,0,0,23.74613075,18.94613075,11.25
13025,df_France_Irzetal_part1.xlsx,7,0,0,0,23.75950317,18.95950317,11.15
11673,df_France_Irzetal_part1.xlsx,7,0,0,0,25.25703812,18.75703835,11.85
11915,df_France_Irzetal_part1.xlsx,7,0,0,0,17.52710991,12.72710991,11.85
11736,df_France_Irzetal_part1.xlsx,7,0,0,0,16.44821434,10.84821415,11.75
14561,df_France_Irzetal_part1.xlsx,7,1.75,0,0,14.99259806,9.492598295,11.75
13653,df_France_Irzetal_part1.xlsx,7,0,0,0,14.97343588,10.22343588,11.75
13651,df_France_Irzetal_part1.xlsx,7,0,0,0,15.34256172,9.342561722,11.55
12734,df_France_Irzetal_part1.xlsx,7,0,0,0,12.76420174,5.564201736,11.45
14620,df_France_Irzetal_part1.xlsx,7,0,0,0,17.36019389,8.526861032,11.15
14762,df_France_Irzetal_part1.xlsx,7,0,0,0,17.52710991,12.72710991,11.85
14562,df_France_Irzetal_part1.xlsx,7,0,0,0,12.78582478,8.185824871,11.85
13056,df_France_Irzetal_part1.xlsx,7,0,0,0,14.97343588,10.22343588,11.75
11727,df_France_Irzetal_part1.xlsx,7,0,0,0,15.34256172,9.342561722,11.55
11675,df_France_Irzetal_part1.xlsx,7,0,0,0,17.36019389,8.526861032,11.15
14986,df_France_Irzetal_part1.xlsx,7,0,0,0,25.25703812,18.75703835,11.85
14759,df_France_Irzetal_part1.xlsx,7,0,0,0,17.52710991,12.72710991,11.85
11550,df_France_Irzetal_part1.xlsx,7,0,0,0,12.78582478,8.185824871,11.85
13226,df_France_Irzetal_part1.xlsx,7,0,0,0,13.09712601,5.597125769,11.75
11680,df_France_Irzetal_part1.xlsx,7,0,0,0,12.56502857,5.565028286,11.55
15104,df_France_Irzetal_part1.xlsx,7,0,0,0,17.36019389,8.526861032,11.15
15101,df_France_Irzetal_part1.xlsx,3.5,0,0,0,23.81477356,13.31477404,11.15
15209,df_France_Irzetal_part1.xlsx,7,0,0,0,16.68206739,10.43206739,11.25
15090,df_France_Irzetal_part1.xlsx,7,0,0,0,17.67155437,9.671554375,11.25
15159,df_France_Irzetal_part1.xlsx,7,0,0,0,19.5,13.5,11.25
15227,df_France_Irzetal_part1.xlsx,7,1.4,0,0,26.50050354,20.50050354,11.55
15171,df_France_Irzetal_part1.xlsx,7,0,0,0,23.86541519,17.66541519,11.45
15052,df_France_Irzetal_part1.xlsx,7,0,0,0,22.31873245,18.71873226,11.45
15158,df_France_Irzetal_part1.xlsx,0,0,0,0,40.75,40.5,11.45
15115,df_France_Irzetal_part1.xlsx,2.8,0,0,0,19.41930618,16.01930618,11.35
15005,df_France_Irzetal_part1.xlsx,7,0,0,0,20.5,15.5,11.25
15113,df_France_Irzetal_part1.xlsx,7,0,0,0,17.60001488,10.80001488,11.25
15063,df_France_Irzetal_part1.xlsx,7,0,0,0,16.68206739,10.43206739,11.25
15017,df_France_Irzetal_part1.xlsx,7,0,0,0,19.5,13.5,11.25
15107,df_France_Irzetal_part1.xlsx,7,1.4,0,0,26.50050354,20.50050354,11.55
15078,df_France_Irzetal_part1.xlsx,7,0,0,0,23.86541519,17.66541519,11.45
15098,df_France_Irzetal_part1.xlsx,7,0,0,0,22.31873245,18.71873226,11.45
15110,df_France_Irzetal_part1.xlsx,2.8,0,0,0,19.41930618,16.01930618,11.35
15157,df_France_Irzetal_part1.xlsx,7,0,0,0,17.60001488,10.80001488,11.25
15084,df_France_Irzetal_part1.xlsx,7,0,0,0,16.68206739,10.43206739,11.25
15048,df_France_Irzetal_part1.xlsx,7,0,0,0,17.67155437,9.671554375,11.25
15245,df_France_Irzetal_part1.xlsx,7,0,0,0,19.5,13.5,11.25
15220,df_France_Irzetal_part1.xlsx,0,0,0,0,41,41,11.25
15156,df_France_Irzetal_part1.xlsx,7,1.4,0,0,26.50050354,20.50050354,11.55
15081,df_France_Irzetal_part1.xlsx,7,0,0,0,23.86541519,17.66541519,11.45
15133,df_France_Irzetal_part1.xlsx,7,0,0,0,22.31873245,18.71873226,11.45
15112,df_France_Irzetal_part1.xlsx,0,0,0,0,40.75,40.5,11.45
15058,df_France_Irzetal_part1.xlsx,2.8,0,0,0,19.41930618,16.01930618,11.35
15182,df_France_Irzetal_part1.xlsx,7,0,0,0,20.5,15.5,11.25
15145,df_France_Irzetal_part1.xlsx,7,0,0,0,17.60001488,10.80001488,11.25
15241,df_France_Irzetal_part1.xlsx,7,0,0,0,23.97138596,15.97138643,12.45
15083,df_France_Irzetal_part1.xlsx,7,0,0,0,13.92385101,6.723850822,12.25
15193,df_France_Irzetal_part1.xlsx,7,0,0,0,13.53427105,8.334271049,12.15
15187,df_France_Irzetal_part1.xlsx,7,0,0,0,23.97138596,15.97138643,12.45
15153,df_France_Irzetal_part1.xlsx,7,0,0,0,13.92385101,6.723850822,12.25
15206,df_France_Irzetal_part1.xlsx,7,0,0,0,13.53427105,8.334271049,12.15
15125,df_France_Irzetal_part1.xlsx,7,0,0,0,13.87163258,8.871632576,12.05
15116,df_France_Irzetal_part1.xlsx,7,0,0,0,23.97138596,15.97138643,12.45
15192,df_France_Irzetal_part1.xlsx,7,0,0,0,13.92385101,6.723850822,12.25
15244,df_France_Irzetal_part1.xlsx,7,0,0,0,13.53427105,8.334271049,12.15
15074,df_France_Irzetal_part1.xlsx,7,0,0,0,14.48543954,7.985439181,11.75
15201,df_France_Irzetal_part1.xlsx,7,1.75,0,0,18.52154589,14.77154589,11.55
15199,df_France_Irzetal_part1.xlsx,7,1.75,0,0,18.52154589,14.77154589,11.55
15108,df_France_Irzetal_part1.xlsx,7,0,0,0,20.74291458,13.54291458,11.55
15001,df_France_Irzetal_part1.xlsx,7,0,0,0,11.78638916,4.98638916,11.45
15124,df_France_Irzetal_part1.xlsx,7,0,0,0,11.77671289,5.026712894,11.45
15164,df_France_Irzetal_part1.xlsx,7,0,0,0,14.48543954,7.985439181,11.75
15066,df_France_Irzetal_part1.xlsx,7,1.75,0,0,18.52154589,14.77154589,11.55
15226,df_France_Irzetal_part1.xlsx,7,1.75,0,0,18.52154589,14.77154589,11.55
15222,df_France_Irzetal_part1.xlsx,7,0,0,0,20.74291458,13.54291458,11.55
15186,df_France_Irzetal_part1.xlsx,7,0,0,0,11.77671289,5.026712894,11.45
15224,df_France_Irzetal_part1.xlsx,7,0,0,0,14.48543954,7.985439181,11.75
15189,df_France_Irzetal_part1.xlsx,7,1.75,0,0,18.52154589,14.77154589,11.55
15143,df_France_Irzetal_part1.xlsx,7,0,0,0,11.77671289,5.026712894,11.45
15134,df_France_Irzetal_part1.xlsx,7,0,0,0,17.58642006,12.58642006,11.55
15025,df_France_Irzetal_part1.xlsx,7,5.6,0,0,14.31186409,15.31186409,11.45
15188,df_France_Irzetal_part1.xlsx,7,2.8,0,0,19.15371513,17.15371494,11.35
15208,df_France_Irzetal_part1.xlsx,7,4.2,0,0,20.60128021,20.6012804,11.35
15089,df_France_Irzetal_part1.xlsx,7,0,0,0,15.11997089,11.51997089,11.25
15087,df_France_Irzetal_part1.xlsx,7,1.75,0,0,13.36179304,8.11179316,10.95
15109,df_France_Irzetal_part1.xlsx,7,1.75,0,0,19.76689959,19.76689959,11.35
15216,df_France_Irzetal_part1.xlsx,7,4.2,0,0,20.60128021,20.6012804,11.35
15105,df_France_Irzetal_part1.xlsx,7,0,0,0,15.11997089,11.51997089,11.25
15044,df_France_Irzetal_part1.xlsx,7,0,0,0,21.55912018,16.05912018,11.15
15114,df_France_Irzetal_part1.xlsx,7,0,0,0,17.58642006,12.58642006,11.55
15246,df_France_Irzetal_part1.xlsx,7,5.6,0,0,14.31186409,15.31186409,11.45
15221,df_France_Irzetal_part1.xlsx,7,2.8,0,0,19.15371513,17.15371494,11.35
15213,df_France_Irzetal_part1.xlsx,7,4.2,0,0,20.60128021,20.6012804,11.35
15202,df_France_Irzetal_part1.xlsx,7,0,0,0,15.11997089,11.51997089,11.25
15161,df_France_Irzetal_part1.xlsx,7,0,0,0,21.55912018,16.05912018,11.15
15162,df_France_Irzetal_part1.xlsx,0,0,0,0,38.26408806,37.86408806,11.55
15100,df_France_Irzetal_part1.xlsx,0,0,0,0,30.40735388,29.65735388,11.45
16870,df_France_Irzetal_part1.xlsx,7,0,0,0,23.83781211,18.67114544,11.35
16681,df_France_Irzetal_part1.xlsx,0,0,0,0,38.26408806,37.86408806,11.55
15490,df_France_Irzetal_part1.xlsx,7,0,0,0,23.83781211,18.67114544,11.35
16869,df_France_Irzetal_part1.xlsx,0,0,0,0,30.40735388,29.65735388,11.45
16215,df_France_Irzetal_part1.xlsx,7,0,0,0,23.83781211,18.67114544,11.35
16459,df_France_Irzetal_part1.xlsx,7,0,0,0,20.50090742,16.00090718,11.15
16425,df_France_Irzetal_part1.xlsx,7,0,0,0,18.00008202,11.00008202,11.05
16794,df_France_Irzetal_part1.xlsx,7,7,0,0,17.55632591,18.55632591,11.75
15386,df_France_Irzetal_part1.xlsx,7,5.833333333,0,0,13.32672962,12.66006287,11.55
16649,df_France_Irzetal_part1.xlsx,7,0,0,0,12.3342123,6.334212542,11.35
15529,df_France_Irzetal_part1.xlsx,7,1.4,0,0,17.14939899,16.7493988,11.05
15421,df_France_Irzetal_part1.xlsx,7,0,0,2,20.07573509,14.82573605,10.85
16199,df_France_Irzetal_part1.xlsx,7,0,0,0,15.4814312,11.68143129,10.55
16683,df_France_Irzetal_part1.xlsx,7,0,0,0,29.5,24.25,10.75
16476,df_France_Irzetal_part1.xlsx,7,2.8,0,0,15.32590961,11.12590961,10.65
16382,df_France_Irzetal_part1.xlsx,7,7,0,0,15.77170634,18.7717061,11.25
16458,df_France_Irzetal_part1.xlsx,7,0,0,2,20.42243023,15.22243013,10.45
16682,df_France_Irzetal_part1.xlsx,7,7,0,0,12.30982018,13.10982018,11.35
15853,df_France_Irzetal_part1.xlsx,7,3.5,0,0,14.24102306,10.74102283,11.25
16948,df_France_Irzetal_part1.xlsx,7,0,0,0,13.08405519,6.084055305,10.55
16760,df_France_Irzetal_part1.xlsx,7,3.5,0,0,17.93205595,16.43205595,10.75
17556,df_France_Irzetal_part1.xlsx,7,7,0,0,15.29128952,16.89128952,7.85
17321,df_France_Irzetal_part1.xlsx,4.2,1.4,0.8,1.6,10.67955971,11.07955971,11.15
17592,df_France_Irzetal_part1.xlsx,0,0,0,0,34.21699953,33.96699953,11.65
17557,df_France_Irzetal_part1.xlsx,7,4.2,0,0,19.06554337,15.06554298,11.75
17184,df_France_Irzetal_part1.xlsx,7,1.75,0,0,13.04959941,8.549599409,11.65
17107,df_France_Irzetal_part1.xlsx,0,0,0,0,37.35666148,37.35666148,11.85
17558,df_France_Irzetal_part1.xlsx,7,1.166666667,0,0,18.62173144,15.78839842,11.65
17181,df_France_Irzetal_part1.xlsx,7,5.25,0,0,22.08337402,25.33337402,11.65
17559,df_France_Irzetal_part1.xlsx,7,4.2,0,0,28.68428345,31.08428345,11.65
17017,df_France_Irzetal_part1.xlsx,7,7,0,0,16.75284004,20.75284004,11.55
17171,df_France_Irzetal_part1.xlsx,3.5,0,0,0,10.5,7,8.05
17360,df_France_Irzetal_part1.xlsx,0,0,0,0,1.314713359,1.314713359,15.85
17152,df_France_Irzetal_part1.xlsx,0,0,0,0,31.26047134,32.26047134,16.15
17553,df_France_Irzetal_part1.xlsx,0,0,0,0,33,33,7.45
16990,df_France_Irzetal_part1.xlsx,0,0,0,0,21.00058031,22.00058031,11.05
17363,df_France_Irzetal_part1.xlsx,1.75,1.75,0,0,18.93205595,23.43205595,9.55
16953,df_France_Irzetal_part1.xlsx,0,0,1,1,16.25001478,18.00001478,9.65
17679,df_France_Irzetal_part1.xlsx,0,1.4,0,0,9.450016975,10.65001698,5.45
18325,df_France_Irzetal_part1.xlsx,5.25,0,0,0,24.60206175,26.85206175,12.45
18653,df_France_Irzetal_part1.xlsx,7,5.25,0,0,26.46462822,24.96462822,11.65
18417,df_France_Irzetal_part1.xlsx,7,0,0,0,16.10889359,10.10889378,11.85
18507,df_France_Irzetal_part1.xlsx,7,0,0,0,14.10363846,8.103638458,10.95
19264,df_France_Irzetal_part1.xlsx,7,0,0,0,15.39329743,9.643297434,12.05
19545,df_France_Irzetal_part1.xlsx,0,0,0,0,12.5760746,16.0760746,9.05
18652,df_France_Irzetal_part1.xlsx,7,0,0,0,12.31982975,5.319829845,11.45
19544,df_France_Irzetal_part1.xlsx,7,4.666666667,0,0,14.78592396,14.11925729,11.35
19790,df_France_Irzetal_part1.xlsx,0,2.8,0,0,7.474075413,10.67407522,16.75
20881,df_France_Irzetal_part1.xlsx,7,1.75,0,0.75,23,19.75,11.25
21051,df_France_Irzetal_part1.xlsx,0,0,0,0,26.86436996,27.46436996,12.15
21495,df_France_Irzetal_part1.xlsx,7,4.666666667,0,0,16.50429726,15.67096424,10.65
21490,df_France_Irzetal_part1.xlsx,7,4.666666667,0,0,18.96235148,17.29568497,10.75
21393,df_France_Irzetal_part1.xlsx,0,0,0,0,41.89426613,42.14426613,11.25
21400,df_France_Irzetal_part1.xlsx,0,0,0,0,40.14841652,41.14841652,11.15
21382,df_France_Irzetal_part1.xlsx,0,0,0,0,43.77717717,43.77717717,11.25
21388,df_France_Irzetal_part1.xlsx,7,2.333333333,0,0,19.04818726,14.88152059,10.85
21419,df_France_Irzetal_part1.xlsx,7,0,0,0,20.25341988,14.85341988,10.85
21507,df_France_Irzetal_part1.xlsx,0,0,0,0,40.032938,40.532938,11.15
21555,df_France_Irzetal_part1.xlsx,7,5.25,0,0,17.43205595,17.18205595,10.55
21463,df_France_Irzetal_part1.xlsx,0,0,0,0,35.10463333,35.60463333,11.15
21416,df_France_Irzetal_part1.xlsx,7,0,0,0,28.43129444,32.43129635,10.75
21480,df_France_Irzetal_part1.xlsx,7,1.4,0,0,25.04217148,22.44217148,11.05
21383,df_France_Irzetal_part1.xlsx,0,1.4,0,0,25.89021149,17.09021206,11.25
21433,df_France_Irzetal_part1.xlsx,7,5.25,0,0,25.58946514,24.33946514,11.05
21422,df_France_Irzetal_part1.xlsx,7,0,0,1,26.92590942,21.92590961,10.95
21525,df_France_Irzetal_part1.xlsx,7,0,0,1,19.00230179,16.40230179,11.05
21517,df_France_Irzetal_part1.xlsx,7,3.5,0,0,11.28561115,9.285611153,10.65
21454,df_France_Irzetal_part1.xlsx,7,0,0,0,13.93732142,7.937321544,12.15
21364,df_France_Irzetal_part1.xlsx,7,0,0,0,13.04123545,7.041235328,11.45
21516,df_France_Irzetal_part1.xlsx,7,4.2,0,0,28.68428345,31.08428345,11.65
21518,df_France_Irzetal_part1.xlsx,7,0,0,0,29.05496025,27.05496025,12.05
21554,df_France_Irzetal_part1.xlsx,7,0,0,0,22.07155418,13.67155437,11.25
21381,df_France_Irzetal_part1.xlsx,7,0,0,1,19.2,15,11.55
21436,df_France_Irzetal_part1.xlsx,7,5.6,0,0,18.08808937,14.48808975,11.55
21459,df_France_Irzetal_part1.xlsx,7,0,0,0,15.65738702,8.407387018,10.85
21401,df_France_Irzetal_part1.xlsx,7,0,0,0,11.52189083,5.12189064,10.85
21466,df_France_Irzetal_part1.xlsx,7,0,0,0,20.0149559,12.81495571,11.65
21456,df_France_Irzetal_part1.xlsx,7,0,0,0,13.93732142,7.937321544,12.15
